Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,discharge_rate,discharge_ratio
7.96,12.19,0.1326666666666666,1.1555,97.0324,80.6845,36490.477386934675,b1,81.84,81.84,0.6529942040201638,0.0016210491818868208
18.38,12.02,0.3063333333333333,1.461833333333333,220.9276,80.37816666666667,15743.275299238305,b1,81.84,81.84,1.5291180092247914,0.003743075874758766
18.37,12.02,0.3061666666666667,1.768,220.8074,80.072,15691.845400108872,b1,81.84,81.84,1.5282860625385974,0.003741039380811673
7.96,12.21,0.1326666666666666,1.9006666666666667,97.1916,79.93933333333334,36153.467336683425,b1,81.84,81.84,0.6519245985319739,0.0016210491818868208
7.38,12.27,0.123,2.0236666666666667,90.5526,79.81633333333333,38934.79674796748,b1,81.84,81.84,0.601466943645726,0.0015029325329553697
7.36,12.23,0.1226666666666666,2.146333333333333,90.01280000000001,79.69366666666667,38980.59782608696,b1,81.84,81.84,0.6017988060671459,0.001498859545061181
7.37,12.23,0.1228333333333333,2.2691666666666666,90.1351,79.57083333333334,38867.706919945726,b1,81.84,81.84,0.6026164674884328,0.0015008960390082754
7.36,12.22,0.1226666666666666,2.391833333333333,89.93920000000001,79.44816666666667,38860.516304347824,b1,81.84,81.84,0.6022912764082425,0.001498859545061181
5.23,12.27,0.0871666666666666,2.4789999999999996,64.1721,79.361,54627.07456978968,b1,81.84,81.84,0.4262428340470389,0.0010650863343301597
5.24,12.27,0.0873333333333333,2.566333333333333,64.2948,79.27366666666667,54462.82442748092,b1,81.84,81.84,0.4270578299056374,0.001067122828277254
5.23,12.27,0.0871666666666666,2.6534999999999997,64.1721,79.18650000000001,54506.95984703633,b1,81.84,81.84,0.4262428340470389,0.0010650863343301597
5.23,12.27,0.0871666666666666,2.7406666666666664,64.1721,79.09933333333333,54446.95984703632,b1,81.84,81.84,0.4262428340470389,0.0010650863343301597
5.22,12.27,0.087,2.8276666666666666,64.04939999999999,79.01233333333333,54491.26436781609,b1,81.84,81.84,0.42542783818844027,0.0010630498403830665
5.22,12.27,0.087,2.9146666666666667,64.04939999999999,78.92533333333334,54431.2643678161,b1,81.84,81.84,0.42542783818844027,0.0010630498403830665
13.26,12.11,0.221,3.135666666666667,160.5786,78.70433333333334,21367.692307692312,b1,81.84,81.84,1.094962750209517,0.00270039097384664
13.58,12.09,0.2263333333333333,3.362,164.1822,78.47800000000001,20804.182621502212,b1,81.84,81.84,1.1232422561420798,0.0027655587801536474
13.58,12.09,0.2263333333333333,3.588333333333334,164.1822,78.25166666666667,20744.18262150221,b1,81.84,81.84,1.1232422561420798,0.0027655587801536474
13.58,12.09,0.2263333333333333,3.814666666666666,164.1822,78.02533333333334,20684.18262150221,b1,81.84,81.84,1.1232422561420798,0.0027655587801536474
13.58,12.08,0.2263333333333333,4.041,164.0464,77.799,20624.182621502212,b1,81.84,81.84,1.12417209236986,0.0027655587801536474
13.57,12.08,0.2261666666666666,4.267166666666667,163.9256,77.57283333333334,20579.380987472367,b1,81.84,81.84,1.1233442778688512,0.0027635222862065533
13.57,12.08,0.2261666666666666,4.493333333333334,163.9256,77.34666666666666,20519.380987472367,b1,81.84,81.84,1.1233442778688512,0.0027635222862065533
13.57,12.07,0.2261666666666666,4.719500000000001,163.78990000000002,77.1205,20459.38098747237,b1,81.84,81.84,1.1242749689913034,0.0027635222862065533
22.59,11.93,0.3765,5.096000000000001,269.4987,76.744,12230.119521912353,b1,81.84,81.84,1.8935455244303836,0.004600439826485339
22.56,11.92,0.376,5.472000000000001,268.91519999999997,76.368,12186.382978723404,b1,81.84,81.84,1.8926172908878112,0.004594330344644057
22.55,11.92,0.3758333333333333,5.847833333333335,268.796,75.99216666666666,12131.787139689575,b1,81.84,81.84,1.8917783647836943,0.004592293850696963
22.54,11.91,0.3756666666666666,6.223500000000001,268.4514,75.6165,12077.169476486248,b1,81.84,81.84,1.8925271290909211,0.004590257356749869
18.68,11.96,0.3113333333333333,6.534833333333335,223.4128,75.30516666666666,14512.773019271948,b1,81.84,81.84,1.5618727791076272,0.003804170693171586
18.67,11.96,0.3111666666666667,6.846000000000002,223.29320000000004,74.994,14460.54633101232,b1,81.84,81.84,1.5610366587761992,0.003802134199224493
7.9,12.15,0.1316666666666666,6.977666666666669,95.985,74.86233333333334,34114.48101265823,b1,81.84,81.84,0.6502057078019994,0.0016088302182042569
7.9,12.15,0.1316666666666666,7.1093333333333355,95.985,74.73066666666666,34054.48101265822,b1,81.84,81.84,0.6502057078019994,0.0016088302182042569
7.9,12.15,0.1316666666666666,7.241000000000002,95.985,74.599,33994.48101265823,b1,81.84,81.84,0.6502057078019994,0.0016088302182042569
7.9,12.15,0.1316666666666666,7.372666666666669,95.985,74.46733333333333,33934.48101265822,b1,81.84,81.84,0.6502057078019994,0.0016088302182042569
7.9,12.15,0.1316666666666666,7.504333333333336,95.985,74.33566666666667,33874.48101265823,b1,81.84,81.84,0.6502057078019994,0.0016088302182042569
13.54,12.04,0.2256666666666666,7.730000000000002,163.02159999999998,74.11,19704.283604135893,b1,81.84,81.84,1.124584624203935,0.0027574128043652713
13.53,12.04,0.2254999999999999,7.955500000000003,162.9012,73.8845,19658.84700665189,b1,81.84,81.84,1.1237540594888655,0.0027553763104181768
13.53,12.03,0.2254999999999999,8.181000000000003,162.7659,73.659,19598.84700665189,b1,81.84,81.84,1.124688185811456,0.0027553763104181768
13.53,12.03,0.2254999999999999,8.406500000000003,162.7659,73.4335,19538.84700665188,b1,81.84,81.84,1.124688185811456,0.0027553763104181768
17.81,11.96,0.2968333333333333,8.703333333333337,213.0076,73.13666666666667,14783.38012352611,b1,81.84,81.84,1.4891303102733853,0.003626995719774408
17.8,11.95,0.2966666666666667,9.000000000000004,212.71,72.84,14731.685393258427,b1,81.84,81.84,1.489539624306308,0.003624959225827315
9.78,12.09,0.1629999999999999,9.163000000000004,118.2402,72.67699999999999,26752.269938650308,b1,81.84,81.84,0.8089329355721311,0.0019916910802579278
9.78,12.09,0.1629999999999999,9.326000000000004,118.2402,72.514,26692.269938650308,b1,81.84,81.84,0.8089329355721311,0.0019916910802579278
15.49,11.99,0.2581666666666666,9.58416666666667,185.7251,72.25583333333333,16792.83408650742,b1,81.84,81.84,1.2919098171885057,0.0031545291240486005
15.49,11.99,0.2581666666666666,9.842333333333336,185.7251,71.99766666666667,16732.834086507428,b1,81.84,81.84,1.2919098171885057,0.0031545291240486005
15.48,11.98,0.258,10.100333333333335,185.4504,71.73966666666666,16683.643410852714,b1,81.84,81.84,1.2921534814563038,0.0031524926301015077
19.85,11.91,0.3308333333333333,10.431166666666668,236.41350000000003,71.40883333333333,12950.72040302267,b1,81.84,81.84,1.6666665267282514,0.004042440484981584
19.84,11.9,0.3306666666666666,10.761833333333335,236.096,71.07816666666668,12897.24798387097,b1,81.84,81.84,1.6672267506532144,0.004040403991034489
22.5,11.86,0.375,11.136833333333335,266.84999999999997,70.70316666666668,11312.506666666668,b1,81.84,81.84,1.897133060949995,0.004582111380961493
22.48,11.85,0.3746666666666666,11.511500000000002,266.388,70.3285,11262.571174377224,b1,81.84,81.84,1.8970462534138184,0.004578038393067305
22.47,11.85,0.3745,11.886,266.2695,69.95400000000001,11207.583444592792,b1,81.84,81.84,1.896202371628492,0.004576001899120211
22.46,11.84,0.3743333333333333,12.260333333333334,265.9264,69.57966666666667,11152.573463935889,b1,81.84,81.84,1.8969592992433026,0.0045739654051731166
18.0,11.9,0.3,12.560333333333334,214.2,69.27966666666667,13855.933333333334,b1,81.84,81.84,1.51260491490715,0.0036656891047691944
17.99,11.9,0.2998333333333333,12.860166666666668,214.081,68.97983333333333,13803.635352973875,b1,81.84,81.84,1.5117645788433127,0.0036636526108221002
18.0,11.89,0.3,13.160166666666669,214.02,68.67983333333333,13735.966666666667,b1,81.84,81.84,1.5138770804140387,0.0036656891047691944
18.11,11.89,0.3018333333333333,13.462000000000002,215.3279,68.378,13592.534511319713,b1,81.84,81.84,1.5231285514610133,0.003688090538187228
18.1,11.88,0.3016666666666667,13.763666666666667,215.028,68.07633333333334,13540.044198895028,b1,81.84,81.84,1.5235688953224837,0.003686054044240135
23.53,11.79,0.3921666666666666,14.155833333333334,277.4187,67.68416666666667,10355.418614534636,b1,81.84,81.84,1.9957589486209546,0.004791870257512174
23.52,11.79,0.392,14.547833333333331,277.3008,67.29216666666667,10299.82142857143,b1,81.84,81.84,1.9949107722721993,0.004789833763565081
23.5,11.78,0.3916666666666666,14.9395,276.83,66.90050000000001,10248.587234042554,b1,81.84,81.84,1.9949064520452928,0.004785760775670892
23.49,11.77,0.3914999999999999,15.331,276.47729999999996,66.509,10192.950191570882,b1,81.84,81.84,1.9957517420771673,0.0047837242817237976
23.48,11.77,0.3913333333333333,15.722333333333337,276.3596,66.11766666666666,10137.291311754683,b1,81.84,81.84,1.9949021244773049,0.004781687787776705
25.14,11.74,0.419,16.141333333333336,295.1436,65.69866666666667,9407.923627684964,b1,81.84,81.84,2.1413967511587098,0.0051197457829943085
25.13,11.73,0.4188333333333333,16.560166666666667,294.7749,65.27983333333333,9351.6673298846,b1,81.84,81.84,2.1423698088346286,0.005117709289047214
25.11,11.72,0.4185,16.97866666666667,294.2892,64.86133333333333,9299.115890083633,b1,81.84,81.84,2.1424912847703683,0.0051136363011530265
25.1,11.71,0.4183333333333333,17.397000000000002,293.92100000000005,64.443,9242.820717131472,b1,81.84,81.84,2.143466939071995,0.005111599807205932
25.08,11.71,0.418,17.815,293.6868,64.025,9190.191387559811,b1,81.84,81.84,2.141758997287874,0.005107526819311745
5.41,12.06,0.0901666666666666,17.905166666666666,65.2446,63.93483333333334,42544.43622920518,b1,81.84,81.84,0.4485903442296564,0.0011017432253778517
5.41,12.07,0.0901666666666666,17.99533333333333,65.2987,63.84466666666667,42484.43622920518,b1,81.84,81.84,0.4482186869744253,0.0011017432253778517
5.41,12.08,0.0901666666666666,18.085499999999996,65.3528,63.75450000000001,42424.436229205174,b1,81.84,81.84,0.4478476450457248,0.0011017432253778517
5.41,12.08,0.0901666666666666,18.17566666666666,65.3528,63.664333333333346,42364.43622920518,b1,81.84,81.84,0.4478476450457248,0.0011017432253778517
5.41,12.08,0.0901666666666666,18.26583333333333,65.3528,63.57416666666668,42304.43622920518,b1,81.84,81.84,0.4478476450457248,0.0011017432253778517
5.4,12.08,0.09,18.35583333333333,65.232,63.48416666666668,42322.77777777779,b1,81.84,81.84,0.44701983054471606,0.0010997067314307584
6.35,12.07,0.1058333333333333,18.46166666666666,76.6445,63.378333333333345,35931.02362204725,b1,81.84,81.84,0.5260977194616636,0.0012931736564046877
6.35,12.07,0.1058333333333333,18.567499999999992,76.6445,63.27250000000001,35871.02362204725,b1,81.84,81.84,0.5260977194616636,0.0012931736564046877
23.39,11.74,0.3898333333333333,18.957333333333324,274.59860000000003,62.88266666666668,9678.392475416846,b1,81.84,81.84,1.9923337314877572,0.004763359342252859
23.37,11.73,0.3895,19.34683333333333,274.1301,62.49316666666668,9626.675224646986,b1,81.84,81.84,1.9923271958800346,0.0047592863543586715
23.35,11.72,0.3891666666666667,19.735999999999994,273.66200000000003,62.10400000000001,9574.920770877949,b1,81.84,81.84,1.9923206491193988,0.004755213366464484
16.64,11.83,0.2773333333333333,20.01333333333333,196.8512,61.826666666666675,13375.96153846154,b1,81.84,81.84,1.4065932876928753,0.003388725927964411
16.64,11.83,0.2773333333333333,20.290666666666663,196.8512,61.54933333333334,13315.96153846154,b1,81.84,81.84,1.4065932876928753,0.003388725927964411
12.42,11.9,0.207,20.497666666666664,147.798,61.34233333333334,17780.386473429953,b1,81.84,81.84,1.0436973912859335,0.002529325482290744
12.43,11.9,0.2071666666666666,20.70483333333333,147.917,61.13516666666668,17706.08205953339,b1,81.84,81.84,1.044537727349771,0.0025313619762378377
12.42,11.9,0.207,20.91183333333333,147.798,60.92816666666667,17660.33816425121,b1,81.84,81.84,1.0436973912859335,0.002529325482290744
16.35,11.82,0.2725,21.18433333333333,193.25700000000003,60.65566666666667,13355.37614678899,b1,81.84,81.84,1.3832486139383577,0.0033296676034986856
16.35,11.82,0.2725,21.456833333333332,193.25700000000003,60.38316666666667,13295.376146788987,b1,81.84,81.84,1.3832486139383577,0.0033296676034986856
16.34,11.82,0.2723333333333333,21.729166666666664,193.1388,60.11083333333334,13243.512851897189,b1,81.84,81.84,1.38240259032127,0.003327631109551591
16.34,11.81,0.2723333333333333,22.001499999999997,192.9754,59.83850000000001,13183.512851897189,b1,81.84,81.84,1.3835731258617168,0.003327631109551591
20.44,11.73,0.3406666666666667,22.342166666666664,239.76120000000003,59.49783333333334,10479.070450097848,b1,81.84,81.84,1.742540345904489,0.00416259362786013
20.43,11.73,0.3404999999999999,22.682666666666663,239.6439,59.15733333333334,10424.199706314244,b1,81.84,81.84,1.7416878310581558,0.004160557133913035
20.41,11.72,0.3401666666666667,23.022833333333327,239.2052,58.81716666666668,10374.41450269476,b1,81.84,81.84,1.7414674282024378,0.004156484146018848
20.4,11.71,0.3399999999999999,23.362833333333327,238.884,58.47716666666667,10319.500000000004,b1,81.84,81.84,1.7421006198035336,0.004154447652071753
20.39,11.71,0.3398333333333333,23.702666666666666,238.7669,58.137333333333345,10264.561059342815,b1,81.84,81.84,1.7412466489114733,0.00415241115812466
24.75,11.63,0.4125,24.115166666666664,287.84250000000003,57.724833333333336,8396.339393939395,b1,81.84,81.84,2.1281167559658853,0.005040322519057642
24.73,11.62,0.4121666666666667,24.52733333333333,287.3626,57.31266666666667,8343.129801860088,b1,81.84,81.84,2.1282270113401887,0.005036249531163455
24.72,11.61,0.412,24.93933333333333,286.9992,56.90066666666667,8286.504854368934,b1,81.84,81.84,2.1291987830147474,0.00503421303721636
24.7,11.6,0.4116666666666667,25.350999999999996,286.52,56.489,8233.214574898786,b1,81.84,81.84,2.1293101612663654,0.005030140049322173
24.68,11.59,0.4113333333333333,25.76233333333333,286.0412,56.07766666666667,8179.886547811995,b1,81.84,81.84,2.1294217317151225,0.005026067061427984
24.66,11.58,0.411,26.173333333333332,285.5628,55.66666666666667,8126.520681265208,b1,81.84,81.84,2.1295334948589386,0.005021994073533796
24.65,11.57,0.4108333333333333,26.584166666666665,285.2005,55.25583333333334,8069.817444219068,b1,81.84,81.84,2.130509755357843,0.005019957579586702
18.51,11.67,0.3085,26.892666666666663,216.0117,54.94733333333334,10686.677471636953,b1,81.84,81.84,1.586118116013872,0.0037695502960709885
18.51,11.67,0.3085,27.201166666666666,216.0117,54.63883333333334,10626.677471636953,b1,81.84,81.84,1.586118116013872,0.0037695502960709885
18.51,11.67,0.3085,27.50966666666666,216.0117,54.33033333333334,10566.677471636956,b1,81.84,81.84,1.586118116013872,0.0037695502960709885
14.57,11.74,0.2428333333333333,27.75249999999999,171.0518,54.087500000000006,13364.10432395333,b1,81.84,81.84,1.2410561123461574,0.002967171680915953
14.56,11.74,0.2426666666666666,27.995166666666663,170.9344,53.84483333333334,13313.282967032968,b1,81.84,81.84,1.2402043236623235,0.0029651351869688586
14.56,11.74,0.2426666666666666,28.23783333333333,170.9344,53.60216666666667,13253.28296703297,b1,81.84,81.84,1.2402043236623235,0.0029651351869688586
14.56,11.73,0.2426666666666666,28.4805,170.7888,53.3595,13193.282967032968,b1,81.84,81.84,1.241261616260732,0.0029651351869688586
8.78,11.86,0.1463333333333333,28.626833333333337,104.1308,53.213166666666666,21818.61047835991,b1,81.84,81.84,0.7403034788951536,0.001788041685548529
8.78,11.86,0.1463333333333333,28.77316666666667,104.1308,53.066833333333335,21758.61047835991,b1,81.84,81.84,0.7403034788951536,0.001788041685548529
8.78,11.86,0.1463333333333333,28.919500000000003,104.1308,52.9205,21698.61047835991,b1,81.84,81.84,0.7403034788951536,0.001788041685548529
8.78,11.86,0.1463333333333333,29.065833333333337,104.1308,52.774166666666666,21638.61047835991,b1,81.84,81.84,0.7403034788951536,0.001788041685548529
8.78,11.86,0.1463333333333333,29.212166666666672,104.1308,52.62783333333333,21578.610478359908,b1,81.84,81.84,0.7403034788951536,0.001788041685548529
10.06,11.83,0.1676666666666666,29.379833333333337,119.0098,52.460166666666666,18773.021868787277,b1,81.84,81.84,0.8503803169585532,0.0020487129107765603
10.06,11.83,0.1676666666666666,29.547500000000003,119.0098,52.2925,18713.021868787277,b1,81.84,81.84,0.8503803169585532,0.0020487129107765603
10.05,11.83,0.1675,29.715000000000003,118.8915,52.125,18671.641791044774,b1,81.84,81.84,0.8495350084923916,0.002046676416829467
22.95,11.57,0.3825,30.097500000000004,265.5315,51.7425,8116.470588235295,b1,81.84,81.84,1.983578048091785,0.004673753608580723
22.92,11.56,0.382,30.479500000000005,264.95520000000005,51.3605,8067.094240837697,b1,81.84,81.84,1.9826987904239803,0.004667644126739441
22.9,11.55,0.3816666666666666,30.861166666666673,264.495,50.97883333333333,8014.139737991266,b1,81.84,81.84,1.9826838110230465,0.004663571138845252
22.88,11.54,0.3813333333333333,31.242500000000007,264.0352,50.5975,7961.145104895105,b1,81.84,81.84,1.9826688056612822,0.004659498150951065
22.87,11.53,0.3811666666666667,31.623666666666672,263.6911,50.21633333333333,7904.626147791866,b1,81.84,81.84,1.9835210768845557,0.004657461657003972
18.45,11.61,0.3075,31.931166666666673,214.20449999999997,49.908833333333334,9738.30894308943,b1,81.84,81.84,1.5891471499442593,0.0037573313323884245
18.44,11.6,0.3073333333333333,32.23850000000001,213.904,49.601499999999994,9683.590021691973,b1,81.84,81.84,1.5896550353745662,0.00375529483844133
18.52,11.59,0.3086666666666666,32.547166666666676,214.6468,49.29283333333333,9581.760259179266,b1,81.84,81.84,1.5979291114815262,0.0037715867900180817
18.43,11.59,0.3071666666666666,32.854333333333344,213.6037,48.98566666666666,9568.551275094953,b1,81.84,81.84,1.5901637972248666,0.0037532583444942354
18.42,11.58,0.307,33.161333333333346,213.3036,48.67866666666666,9513.745928338758,b1,81.84,81.84,1.5906734377656793,0.0037512218505471426
12.01,11.71,0.2001666666666666,33.361500000000014,140.6371,48.47849999999999,14531.4404662781,b1,81.84,81.84,1.0256190413647275,0.0024458292304598895
12.0,11.71,0.2,33.56150000000002,140.52,48.27849999999999,14483.549999999996,b1,81.84,81.84,1.024765070472667,0.0024437927365127967
16.84,11.61,0.2806666666666667,33.842166666666685,195.5124,47.99783333333332,10260.819477434678,b1,81.84,81.84,1.4504736046103701,0.003429455806906291
16.84,11.6,0.2806666666666667,34.122833333333354,195.344,47.71716666666665,10200.819477434676,b1,81.84,81.84,1.451724012782413,0.003429455806906291
16.83,11.59,0.2804999999999999,34.40333333333335,195.05969999999996,47.43666666666665,10146.88057040998,b1,81.84,81.84,1.452113765995361,0.003427419312959196
16.82,11.59,0.2803333333333333,34.68366666666668,194.9438,47.15633333333332,10092.913198573124,b1,81.84,81.84,1.4512509533001767,0.0034253828190121027
16.82,11.58,0.2803333333333333,34.96400000000001,194.7756,46.87599999999999,10032.913198573126,b1,81.84,81.84,1.4525041923571511,0.0034253828190121027
16.81,11.58,0.2801666666666666,35.24416666666668,194.6598,46.59583333333333,9978.881618084471,b1,81.84,81.84,1.4516406345733477,0.0034233463250650086
8.1,11.75,0.1349999999999999,35.37916666666668,95.175,46.460833333333326,20649.259259259255,b1,81.84,81.84,0.6893616434585835,0.0016495600971461364
8.1,11.75,0.1349999999999999,35.514166666666675,95.175,46.32583333333333,20589.259259259255,b1,81.84,81.84,0.6893616434585835,0.0016495600971461364
13.86,11.63,0.2309999999999999,35.74516666666668,161.1918,46.09483333333333,11972.68398268398,b1,81.84,81.84,1.1917453833408955,0.0028225806106722787
15.89,11.58,0.2648333333333333,36.01000000000001,184.0062,45.82999999999999,10383.134046570169,b1,81.84,81.84,1.372193318463444,0.003235988881932361
15.89,11.58,0.2648333333333333,36.27483333333335,184.0062,45.565166666666656,10323.134046570169,b1,81.84,81.84,1.372193318463444,0.003235988881932361
15.89,11.57,0.2648333333333333,36.53966666666668,183.8473,45.30033333333332,10263.134046570169,b1,81.84,81.84,1.3733793108574495,0.003235988881932361
10.09,11.7,0.1681666666666666,36.70783333333335,118.053,45.132166666666656,16102.656095143702,b1,81.84,81.84,0.8623930886843515,0.0020548223926178423
10.09,11.7,0.1681666666666666,36.87600000000001,118.053,44.96399999999999,16042.656095143704,b1,81.84,81.84,0.8623930886843515,0.0020548223926178423
10.09,11.7,0.1681666666666666,37.04416666666667,118.053,44.79583333333333,15982.656095143704,b1,81.84,81.84,0.8623930886843515,0.0020548223926178423
12.99,11.63,0.2165,37.26066666666668,151.0737,44.57933333333333,12354.549653579676,b1,81.84,81.84,1.1169388549493675,0.002645405637275102
12.98,11.63,0.2163333333333333,37.47700000000001,150.9574,44.36299999999999,12304.067796610168,b1,81.84,81.84,1.116079009795442,0.002643369143328008
12.98,11.63,0.2163333333333333,37.69333333333334,150.9574,44.14666666666666,12244.067796610168,b1,81.84,81.84,1.116079009795442,0.002643369143328008
15.49,11.57,0.2581666666666666,37.95150000000001,179.2193,43.88849999999999,10200.038734667523,b1,81.84,81.84,1.3388071444419063,0.0031545291240486005
15.49,11.56,0.2581666666666666,38.20966666666668,179.0644,43.630333333333326,10140.038734667529,b1,81.84,81.84,1.3399652820099237,0.0031545291240486005
15.48,11.56,0.258,38.46766666666668,178.9488,43.37233333333332,10086.58914728682,b1,81.84,81.84,1.339100230181641,0.0031524926301015077
25.51,11.32,0.4251666666666667,38.89283333333335,288.77320000000003,42.947166666666654,6060.752646021167,b1,81.84,81.84,2.2535333698292077,0.0051950960590367865
25.51,11.32,0.4251666666666667,39.31800000000002,288.77320000000003,42.521999999999984,6000.752646021166,b1,81.84,81.84,2.2535333698292077,0.0051950960590367865
25.05,11.33,0.4175,39.735500000000016,283.8165,42.10449999999999,6050.946107784429,b1,81.84,81.84,2.210944200269709,0.005101417337470463
25.02,11.31,0.417,40.15250000000002,282.9762,41.687499999999986,5998.201438848919,b1,81.84,81.84,2.2122013959149958,0.005095307855629181
24.99,11.3,0.4165,40.56900000000002,282.387,41.27099999999999,5945.402160864344,b1,81.84,81.84,2.211504229070422,0.005089198373787899
24.96,11.28,0.416,40.985000000000014,281.54879999999997,40.85499999999999,5892.548076923075,b1,81.84,81.84,2.2127657612796314,0.005083088891946617
4.41,11.72,0.0735,41.058500000000016,51.6852,40.78149999999999,33291.020408163255,b1,81.84,81.84,0.376279831375441,0.0008980938306684526
5.35,11.75,0.0891666666666666,41.14766666666668,62.8625,40.69233333333332,27381.75700934579,b1,81.84,81.84,0.45531911018560767,0.0010895242616952875
5.35,11.76,0.0891666666666666,41.236833333333344,62.916,40.60316666666666,27321.75700934579,b1,81.84,81.84,0.4549319341044274,0.0010895242616952875
5.35,11.76,0.0891666666666666,41.32600000000001,62.916,40.514,27261.75700934579,b1,81.84,81.84,0.4549319341044274,0.0010895242616952875
5.34,11.77,0.089,41.415000000000006,62.8518,40.425,27252.808988764045,b1,81.84,81.84,0.4536957983266102,0.0010874877677481943
5.34,11.77,0.089,41.504000000000005,62.8518,40.336,27192.808988764045,b1,81.84,81.84,0.4536957983266102,0.0010874877677481943
18.28,11.43,0.3046666666666667,41.808666666666674,208.9404,40.03133333333333,7883.632385120349,b1,81.84,81.84,1.599299947567809,0.003722710935287827
18.27,11.42,0.3045,42.11316666666667,208.6434,39.72683333333333,7827.947454844007,b1,81.84,81.84,1.5998247285617577,0.0037206744413407324
18.26,11.41,0.3043333333333333,42.4175,208.3466,39.4225,7772.23439211391,b1,81.84,81.84,1.6003504294171405,0.0037186379473936383
18.82,11.39,0.3136666666666666,42.731166666666674,214.3598,39.10883333333333,7480.96705632306,b1,81.84,81.84,1.6523264572145342,0.0038326816084309017
18.81,11.38,0.3135,43.04466666666667,214.0578,38.79533333333333,7424.944178628389,b1,81.84,81.84,1.652899679007058,0.0038306451144838084
18.79,11.37,0.3131666666666666,43.35783333333334,213.6423,38.482166666666664,7372.847259180415,b1,81.84,81.84,1.652594401706737,0.0038265721265896197
18.78,11.36,0.313,43.67083333333334,213.3408,38.16916666666666,7316.773162939295,b1,81.84,81.84,1.6531688685590789,0.0038245356326425265
21.29,11.29,0.3548333333333333,44.02566666666667,240.3641,37.81433333333333,6394.156881164865,b1,81.84,81.84,1.8857394255323805,0.004335695613363119
21.26,11.28,0.3543333333333333,44.38000000000001,239.8128,37.459999999999994,6343.179680150515,b1,81.84,81.84,1.8847516059617375,0.004329586131521837
21.25,11.27,0.3541666666666667,44.734166666666674,239.4875,37.10583333333333,6286.164705882353,b1,81.84,81.84,1.8855366561191966,0.004327549637574744
11.85,11.49,0.1974999999999999,44.93166666666667,136.1565,36.90833333333333,11212.658227848102,b1,81.84,81.84,1.0313315029302434,0.002413245327306385
11.85,11.49,0.1974999999999999,45.12916666666667,136.1565,36.71083333333333,11152.658227848102,b1,81.84,81.84,1.0313315029302434,0.002413245327306385
13.17,11.46,0.2195,45.34866666666667,150.9282,36.49133333333334,9974.85193621868,b1,81.84,81.84,1.1492145594053613,0.002682062528322794
13.16,11.46,0.2193333333333333,45.568,150.8136,36.272000000000006,9922.43161094225,b1,81.84,81.84,1.1483419591324644,0.0026800260343756996
13.16,11.45,0.2193333333333333,45.78733333333333,150.682,36.052666666666674,9862.43161094225,b1,81.84,81.84,1.1493448777864737,0.0026800260343756996
13.15,11.45,0.2191666666666666,46.0065,150.5675,35.83350000000001,9809.931558935365,b1,81.84,81.84,1.148471515417335,0.002677989540428605
18.8,11.3,0.3133333333333333,46.31983333333333,212.44000000000003,35.520166666666675,6801.734042553193,b1,81.84,81.84,1.6637166669277286,0.003828608620536714
20.39,11.25,0.3398333333333333,46.65966666666666,229.3875,35.180333333333344,6211.338891613538,b1,81.84,81.84,1.812444283338286,0.00415241115812466
20.95,11.22,0.3491666666666667,47.00883333333333,235.059,34.831166666666675,5985.30787589499,b1,81.84,81.84,1.8672012596077308,0.004266454819161924
20.93,11.21,0.3488333333333333,47.35766666666666,234.6253,34.482333333333344,5931.027233635931,b1,81.84,81.84,1.8670827950862805,0.004262381831267735
20.91,11.2,0.3485,47.70616666666666,234.192,34.13383333333334,5876.700143472024,b1,81.84,81.84,1.866964119021061,0.004258308843373548
22.92,11.13,0.382,48.08816666666666,255.09960000000004,33.751833333333344,5301.335078534033,b1,81.84,81.84,2.0592990063522905,0.004667644126739441
22.89,11.12,0.3815,48.46966666666666,254.5368,33.37033333333334,5248.283093053737,b1,81.84,81.84,2.058453052297388,0.004661534644898159
22.84,11.09,0.3806666666666666,48.85033333333333,253.2956,32.98966666666667,5199.772329246936,b1,81.84,81.84,2.059512889133193,0.004651352175162688
22.84,11.09,0.3806666666666666,49.231,253.2956,32.609,5139.772329246935,b1,81.84,81.84,2.059512889133193,0.004651352175162688
25.01,11.02,0.4168333333333333,49.64783333333334,275.6102,32.192166666666665,4633.818472610955,b1,81.84,81.84,2.2695097759065543,0.005093271361682086
24.98,11.0,0.4163333333333333,50.06416666666667,274.78000000000003,31.77583333333333,4579.383506805444,b1,81.84,81.84,2.2709088844628287,0.005087161879840804
24.94,10.98,0.4156666666666667,50.47983333333334,273.8412,31.360166666666665,4526.7281475541295,b1,81.84,81.84,2.2714023432238304,0.0050790159040524285
24.91,10.96,0.4151666666666667,50.895,273.0136,30.945,4472.179847450823,b1,81.84,81.84,2.272810011604926,0.0050729064222111465
24.87,10.94,0.4145,51.3095,272.0778,30.530500000000004,4419.372738238842,b1,81.84,81.84,2.2733087501545937,0.00506476044642277
7.27,11.46,0.1211666666666666,51.43066666666667,83.3142,30.409333333333336,15058.266850068778,b1,81.84,81.84,0.6343803983961257,0.0014805310995373352
5.51,11.52,0.0918333333333333,51.5225,63.475199999999994,30.317500000000003,19808.16696914701,b1,81.84,81.84,0.47829856959213807,0.0011221081648487919
